Portfolio,Market Condition,Market State,Rebal Type,Rebal Value,TLH Status,Strategy Label,Final NAV,Total Return,CAGR,Volatility (Ann),Sharpe Ratio,Max Drawdown,Return Skewness,Return Kurtosis,Tracking Error (Ann),Information Ratio,Tax Paid,Realized Losses (All),TLH Losses,Rebal Losses,TLH Event Count,Execution Costs,Tax Alpha 2,Loss Carryforward ST,Loss Carryforward LT,Liquidation NAV,Unrealized Gain ST,Unrealized Gain LT,Liquidation Tax,Liquidation Exec Cost
100/0 (TA ETF),Bear Market,Bear (2007–2008),Absolute Threshold,0.1,Off,Abs Threshold 10% | No TLH,620986.240000,-0.379014,-0.235093,0.333138,-0.705700,-0.540757,0.260900,6.901200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,621291.050000,0.000000,-377815.200000,-1050.000000,745.180000
100/0 (TA ETF),Bear Market,Bear (2007–2008),Absolute Threshold,0.1,On (10%),Abs Threshold 10% | TLH=10%,619673.870000,-0.380326,-0.236003,0.333013,-0.708700,-0.534368,0.239000,7.701800,0.030747,-0.046400,-1050.000000,360305.740000,360305.737945,0.000000,28,6249.970000,-1312.366847,0.000000,0.000000,618931.520000,42315.740000,-57136.160000,0.000000,742.350000
100/0 (TA ETF),Bear Market,Bear (2007–2008),Absolute Threshold,0.2,Off,Abs Threshold 20% | No TLH,620986.240000,-0.379014,-0.235093,0.333138,-0.705700,-0.540757,0.260900,6.901200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,621291.050000,0.000000,-377815.200000,-1050.000000,745.180000
100/0 (TA ETF),Bear Market,Bear (2007–2008),Absolute Threshold,0.2,On (10%),Abs Threshold 20% | TLH=10%,619673.870000,-0.380326,-0.236003,0.333013,-0.708700,-0.534368,0.239000,7.701800,0.030747,-0.046400,-1050.000000,360305.740000,360305.737945,0.000000,28,6249.970000,-1312.366847,0.000000,0.000000,618931.520000,42315.740000,-57136.160000,0.000000,742.350000
100/0 (TA ETF),Bear Market,Bear (2007–2008),Absolute Threshold,0.05,Off,Abs Threshold 5% | No TLH,620986.240000,-0.379014,-0.235093,0.333138,-0.705700,-0.540757,0.260900,6.901200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,621291.050000,0.000000,-377815.200000,-1050.000000,745.180000
100/0 (TA ETF),Bear Market,Bear (2007–2008),Absolute Threshold,0.05,On (10%),Abs Threshold 5% | TLH=10%,619673.870000,-0.380326,-0.236003,0.333013,-0.708700,-0.534368,0.239000,7.701800,0.030747,-0.046400,-1050.000000,360305.740000,360305.737945,0.000000,28,6249.970000,-1312.366847,0.000000,0.000000,618931.520000,42315.740000,-57136.160000,0.000000,742.350000
100/0 (TA ETF),Bear Market,Bear (2007–2008),Calendar,Monthly,Off,Monthly Rebal | No TLH,622129.290000,-0.377871,-0.234301,0.332887,-0.703800,-0.540407,0.260000,6.921800,0.000000,0.000000,583.935265,11371.790000,0.000000,11371.789973,0,1498.470000,,0.000000,0.000000,621384.000000,-11915.190000,-358362.180000,0.000000,745.300000
100/0 (TA ETF),Bear Market,Bear (2007–2008),Calendar,Monthly,On (10%),Monthly Rebal | TLH=10%,647236.260000,-0.352764,-0.217070,0.325454,-0.667000,-0.521736,0.271600,7.852200,0.038351,0.435800,583.935265,279032.990000,249286.203759,29746.787171,101,7203.880000,25106.964808,0.000000,0.000000,646460.830000,-21127.370000,-57034.110000,0.000000,775.420000
100/0 (TA ETF),Bear Market,Bear (2007–2008),Calendar,Quarterly,Off,Quarterly Rebal | No TLH,621314.620000,-0.378685,-0.234866,0.332025,-0.707400,-0.539797,0.260200,6.939300,0.000000,0.000000,1014.287106,4323.460000,0.000000,4323.455210,0,1349.810000,,0.000000,0.000000,621423.620000,-9117.280000,-367371.200000,-854.340000,745.340000
100/0 (TA ETF),Bear Market,Bear (2007–2008),Calendar,Quarterly,On (10%),Quarterly Rebal | TLH=10%,614683.350000,-0.385317,-0.239470,0.331576,-0.722200,-0.539741,0.229700,7.477200,0.027315,-0.187500,15.208061,378268.700000,338212.658027,40056.042869,62,9680.580000,-6631.270734,0.000000,0.000000,613946.990000,19111.010000,-59170.790000,0.000000,736.360000
100/0 (TA ETF),Bear Market,Bear (2007–2008),Calendar,Yearly,Off,Yearly Rebal | No TLH,620976.520000,-0.379023,-0.235100,0.330775,-0.710800,-0.538980,0.243600,6.819800,0.000000,0.000000,1551.606701,0.000000,0.000000,0.000000,0,1263.100000,,0.000000,0.000000,622831.100000,-10795.430000,-369846.500000,-2601.610000,747.030000
100/0 (TA ETF),Bear Market,Bear (2007–2008),Calendar,Yearly,On (10%),Yearly Rebal | TLH=10%,625671.770000,-0.374328,-0.231852,0.331368,-0.699700,-0.529632,0.229900,7.560300,0.028402,0.096200,-1050.000000,336231.940000,336231.941521,0.000000,42,6226.920000,4695.250689,0.000000,0.000000,624922.230000,19783.640000,-57136.160000,0.000000,749.550000
100/0 (TA ETF),Bear Market,Bear (2007–2008),Relative Threshold,0.25,Off,Rel Threshold 25% | No TLH,625589.770000,-0.374410,-0.231909,0.333288,-0.695800,-0.538499,0.272800,6.968200,0.000000,0.000000,-675.084691,8360.560000,0.000000,8360.563628,0,1339.450000,,0.000000,0.000000,625214.780000,-8345.580000,-363471.480000,-374.920000,749.900000
100/0 (TA ETF),Bear Market,Bear (2007–2008),Relative Threshold,0.25,On (10%),Rel Threshold 25% | TLH=10%,633517.720000,-0.366482,-0.226448,0.331524,-0.683100,-0.531560,0.155100,7.141000,0.030317,0.163000,-1050.000000,339189.400000,274057.043334,65132.360926,26,7519.930000,7927.952910,0.000000,0.000000,632758.760000,-2881.110000,-57136.160000,0.000000,758.960000
100/0 (TA ETF),Bear Market,Bear (2007–2008),Relative Threshold,0.5,Off,Rel Threshold 50% | No TLH,620986.240000,-0.379014,-0.235093,0.333138,-0.705700,-0.540757,0.260900,6.901200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,621291.050000,0.000000,-377815.200000,-1050.000000,745.180000
100/0 (TA ETF),Bear Market,Bear (2007–2008),Relative Threshold,0.5,On (10%),Rel Threshold 50% | TLH=10%,619673.870000,-0.380326,-0.236003,0.333013,-0.708700,-0.534368,0.239000,7.701800,0.030747,-0.046400,-1050.000000,360305.740000,360305.737945,0.000000,28,6249.970000,-1312.366847,0.000000,0.000000,618931.520000,42315.740000,-57136.160000,0.000000,742.350000
100/0 (TA ETF),Baseline Market,Baseline (2010–2019),Absolute Threshold,0.1,Off,Abs Threshold 10% | No TLH,1186105.660000,0.186106,0.083388,0.144345,0.577700,-0.199073,-0.554600,3.293700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1147221.490000,0.000000,187304.230000,37460.850000,1423.330000
100/0 (TA ETF),Baseline Market,Baseline (2010–2019),Absolute Threshold,0.1,On (10%),Abs Threshold 10% | TLH=10%,1176581.570000,0.176582,0.079297,0.143418,0.552900,-0.200914,-0.570000,3.295500,0.004184,-1.123400,-1050.000000,48396.510000,48396.507254,0.000000,5,2178.530000,-9524.092742,0.000000,0.000000,1138578.910000,0.000000,226106.600000,36592.020000,1410.640000
100/0 (TA ETF),Baseline Market,Baseline (2010–2019),Absolute Threshold,0.2,Off,Abs Threshold 20% | No TLH,1186105.660000,0.186106,0.083388,0.144345,0.577700,-0.199073,-0.554600,3.293700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1147221.490000,0.000000,187304.230000,37460.850000,1423.330000
100/0 (TA ETF),Baseline Market,Baseline (2010–2019),Absolute Threshold,0.2,On (10%),Abs Threshold 20% | TLH=10%,1176581.570000,0.176582,0.079297,0.143418,0.552900,-0.200914,-0.570000,3.295500,0.004184,-1.123400,-1050.000000,48396.510000,48396.507254,0.000000,5,2178.530000,-9524.092742,0.000000,0.000000,1138578.910000,0.000000,226106.600000,36592.020000,1410.640000
100/0 (TA ETF),Baseline Market,Baseline (2010–2019),Absolute Threshold,0.05,Off,Abs Threshold 5% | No TLH,1186105.660000,0.186106,0.083388,0.144345,0.577700,-0.199073,-0.554600,3.293700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1147221.490000,0.000000,187304.230000,37460.850000,1423.330000
100/0 (TA ETF),Baseline Market,Baseline (2010–2019),Absolute Threshold,0.05,On (10%),Abs Threshold 5% | TLH=10%,1176581.570000,0.176582,0.079297,0.143418,0.552900,-0.200914,-0.570000,3.295500,0.004184,-1.123400,-1050.000000,48396.510000,48396.507254,0.000000,5,2178.530000,-9524.092742,0.000000,0.000000,1138578.910000,0.000000,226106.600000,36592.020000,1410.640000
100/0 (TA ETF),Baseline Market,Baseline (2010–2019),Calendar,Monthly,Off,Monthly Rebal | No TLH,1177449.970000,0.177450,0.079671,0.143416,0.555500,-0.198589,-0.559700,3.240700,0.000000,0.000000,2196.167739,2518.430000,0.000000,2518.433068,0,1516.810000,,0.000000,0.000000,1140487.840000,5717.550000,168118.640000,35548.000000,1414.130000
100/0 (TA ETF),Baseline Market,Baseline (2010–2019),Calendar,Monthly,On (10%),Monthly Rebal | TLH=10%,1171174.350000,0.171174,0.076967,0.142549,0.539900,-0.200022,-0.577600,3.232700,0.004646,-0.712900,-1237.829164,54712.580000,53672.553294,1040.022357,24,2572.080000,-6275.619064,28680.959438,0.000000,1132384.960000,16635.770000,199407.870000,37384.270000,1405.120000
100/0 (TA ETF),Baseline Market,Baseline (2010–2019),Calendar,Quarterly,Off,Quarterly Rebal | No TLH,1178421.580000,0.178422,0.080089,0.143454,0.558300,-0.198144,-0.560400,3.238200,0.000000,0.000000,1625.585883,727.650000,0.000000,727.649194,0,1378.500000,,0.000000,0.000000,1141481.270000,3169.400000,172600.050000,35525.640000,1414.670000
100/0 (TA ETF),Baseline Market,Baseline (2010–2019),Calendar,Quarterly,On (10%),Quarterly Rebal | TLH=10%,1170579.390000,0.170579,0.076710,0.142483,0.538400,-0.199814,-0.575000,3.199400,0.005067,-0.786900,-2100.000000,54324.840000,54017.627561,307.209360,18,2448.310000,-7842.186238,19412.025863,0.000000,1130364.750000,17681.230000,200577.550000,38811.210000,1403.440000
100/0 (TA ETF),Baseline Market,Baseline (2010–2019),Calendar,Yearly,Off,Yearly Rebal | No TLH,1181633.730000,0.181634,0.081470,0.144126,0.565300,-0.199202,-0.554700,3.297700,0.000000,0.000000,55.939756,484.530000,0.000000,484.527190,0,1270.280000,,0.000000,0.000000,1143103.290000,3683.230000,179470.360000,37112.510000,1417.930000
100/0 (TA ETF),Baseline Market,Baseline (2010–2019),Calendar,Yearly,On (10%),Yearly Rebal | TLH=10%,1172257.790000,0.172258,0.077434,0.143229,0.540600,-0.201059,-0.569800,3.299500,0.004238,-1.096000,-1166.867462,49486.110000,49029.011757,457.093604,12,2265.760000,-9375.937410,35792.861077,0.000000,1133450.730000,3827.240000,218643.170000,37400.490000,1406.570000
100/0 (TA ETF),Baseline Market,Baseline (2010–2019),Relative Threshold,0.25,Off,Rel Threshold 25% | No TLH,1183966.240000,0.183966,0.082471,0.144075,0.572400,-0.199518,-0.556300,3.287300,0.000000,0.000000,177.822301,0.000000,0.000000,0.000000,0,1218.830000,,0.000000,0.000000,1145574.300000,0.000000,184854.830000,36970.970000,1420.970000
100/0 (TA ETF),Baseline Market,Baseline (2010–2019),Relative Threshold,0.25,On (10%),Rel Threshold 25% | TLH=10%,1174404.030000,0.174404,0.078359,0.143134,0.547500,-0.201393,-0.572000,3.289500,0.004277,-1.103800,-1050.000000,49819.310000,49819.306914,0.000000,12,2227.320000,-9562.217152,0.000000,0.000000,1136829.730000,0.000000,224892.590000,36166.270000,1408.020000
100/0 (TA ETF),Baseline Market,Baseline (2010–2019),Relative Threshold,0.5,Off,Rel Threshold 50% | No TLH,1181067.150000,0.181067,0.081226,0.143502,0.566000,-0.196367,-0.562800,3.227900,0.000000,0.000000,1584.262332,0.000000,0.000000,0.000000,0,1289.580000,,0.000000,0.000000,1143765.060000,0.000000,179414.520000,35882.900000,1419.180000
100/0 (TA ETF),Baseline Market,Baseline (2010–2019),Relative Threshold,0.5,On (10%),Rel Threshold 50% | TLH=10%,1173952.580000,0.173953,0.078165,0.142381,0.549000,-0.197400,-0.580600,3.205700,0.005345,-0.686600,-2100.000000,50032.070000,50032.065060,0.000000,8,2325.800000,-7114.567782,20269.447856,0.000000,1134024.260000,11323.290000,208320.620000,38521.810000,1406.510000
100/0 (TA ETF),Bull Market,Bull (2023–2024),Absolute Threshold,0.1,Off,Abs Threshold 10% | No TLH,1485776.460000,0.485776,0.220370,0.128065,1.720800,-0.104601,-0.274800,0.529000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1386598.520000,0.000000,486975.020000,97395.000000,1782.930000
100/0 (TA ETF),Bull Market,Bull (2023–2024),Absolute Threshold,0.1,On (10%),Abs Threshold 10% | TLH=10%,1485776.460000,0.485776,0.220370,0.128065,1.720800,-0.104601,-0.274800,0.529000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1386598.520000,0.000000,486975.020000,97395.000000,1782.930000
100/0 (TA ETF),Bull Market,Bull (2023–2024),Absolute Threshold,0.2,Off,Abs Threshold 20% | No TLH,1485776.460000,0.485776,0.220370,0.128065,1.720800,-0.104601,-0.274800,0.529000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1386598.520000,0.000000,486975.020000,97395.000000,1782.930000
100/0 (TA ETF),Bull Market,Bull (2023–2024),Absolute Threshold,0.2,On (10%),Abs Threshold 20% | TLH=10%,1485776.460000,0.485776,0.220370,0.128065,1.720800,-0.104601,-0.274800,0.529000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1386598.520000,0.000000,486975.020000,97395.000000,1782.930000
100/0 (TA ETF),Bull Market,Bull (2023–2024),Absolute Threshold,0.05,Off,Abs Threshold 5% | No TLH,1485776.460000,0.485776,0.220370,0.128065,1.720800,-0.104601,-0.274800,0.529000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1386598.520000,0.000000,486975.020000,97395.000000,1782.930000
100/0 (TA ETF),Bull Market,Bull (2023–2024),Absolute Threshold,0.05,On (10%),Abs Threshold 5% | TLH=10%,1485776.460000,0.485776,0.220370,0.128065,1.720800,-0.104601,-0.274800,0.529000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1386598.520000,0.000000,486975.020000,97395.000000,1782.930000
100/0 (TA ETF),Bull Market,Bull (2023–2024),Calendar,Monthly,Off,Monthly Rebal | No TLH,1456620.580000,0.456621,0.208265,0.126366,1.648100,-0.104849,-0.263400,0.487400,0.000000,0.000000,10192.380876,257.230000,0.000000,257.233387,0,1633.120000,,0.000000,0.000000,1369471.840000,3816.660000,420279.570000,85391.750000,1757.000000
100/0 (TA ETF),Bull Market,Bull (2023–2024),Calendar,Monthly,On (10%),Monthly Rebal | TLH=10%,1456571.610000,0.456572,0.208245,0.126304,1.648800,-0.104865,-0.263800,0.488100,0.000230,-3.259700,10086.148142,796.380000,601.871384,194.507928,4,1645.440000,-48.970863,0.000000,0.000000,1369385.250000,3842.560000,420422.110000,85429.320000,1757.040000
100/0 (TA ETF),Bull Market,Bull (2023–2024),Calendar,Quarterly,Off,Quarterly Rebal | No TLH,1462480.630000,0.462481,0.210708,0.126328,1.667900,-0.104806,-0.262500,0.487500,0.000000,0.000000,6476.310081,55.200000,0.000000,55.201363,0,1445.480000,,0.000000,0.000000,1371435.670000,2411.370000,442205.130000,89285.000000,1759.950000
100/0 (TA ETF),Bull Market,Bull (2023–2024),Calendar,Quarterly,On (10%),Quarterly Rebal | TLH=10%,1462379.320000,0.462379,0.210666,0.126266,1.668400,-0.104812,-0.262800,0.488100,0.000208,-3.709100,6412.378877,351.740000,296.527309,55.217189,1,1451.740000,-101.308609,0.000000,0.000000,1371331.300000,2407.820000,442227.020000,89288.140000,1759.880000
100/0 (TA ETF),Bull Market,Bull (2023–2024),Calendar,Yearly,Off,Yearly Rebal | No TLH,1471286.470000,0.471286,0.214369,0.127023,1.687600,-0.104601,-0.269400,0.504400,0.000000,0.000000,3924.545556,0.000000,0.000000,0.000000,0,1284.980000,,0.000000,0.000000,1376264.680000,1299.580000,463983.430000,93251.540000,1770.250000
100/0 (TA ETF),Bull Market,Bull (2023–2024),Calendar,Yearly,On (10%),Yearly Rebal | TLH=10%,1471286.470000,0.471286,0.214369,0.127023,1.687600,-0.104601,-0.269400,0.504400,0.000000,0.000000,3924.545556,0.000000,0.000000,0.000000,0,1284.980000,0.000000,0.000000,0.000000,1376264.680000,1299.580000,463983.430000,93251.540000,1770.250000
100/0 (TA ETF),Bull Market,Bull (2023–2024),Relative Threshold,0.25,Off,Rel Threshold 25% | No TLH,1472437.790000,0.472438,0.214847,0.127040,1.691200,-0.104837,-0.270900,0.521500,0.000000,0.000000,3025.497846,0.000000,0.000000,0.000000,0,1270.180000,,0.000000,0.000000,1377049.400000,0.000000,468089.190000,93617.840000,1770.560000
100/0 (TA ETF),Bull Market,Bull (2023–2024),Relative Threshold,0.25,On (10%),Rel Threshold 25% | TLH=10%,1473392.070000,0.473392,0.215243,0.126947,1.695500,-0.104889,-0.270600,0.522800,0.000422,-0.798000,2420.218806,1729.370000,1729.368683,0.000000,3,1306.390000,954.278542,0.000000,0.000000,1377580.340000,0.000000,470203.770000,94040.750000,1770.970000
100/0 (TA ETF),Bull Market,Bull (2023–2024),Relative Threshold,0.5,Off,Rel Threshold 50% | No TLH,1485776.460000,0.485776,0.220370,0.128065,1.720800,-0.104601,-0.274800,0.529000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1386598.520000,0.000000,486975.020000,97395.000000,1782.930000
100/0 (TA ETF),Bull Market,Bull (2023–2024),Relative Threshold,0.5,On (10%),Rel Threshold 50% | TLH=10%,1485776.460000,0.485776,0.220370,0.128065,1.720800,-0.104601,-0.274800,0.529000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1386598.520000,0.000000,486975.020000,97395.000000,1782.930000
100/0 (TA ETF),Past 5 Years,Past 5Y (2021–2025),Absolute Threshold,0.1,Off,Abs Threshold 10% | No TLH,1746581.620000,0.746582,0.118586,0.166591,0.711800,-0.269233,0.169200,7.118100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1594929.680000,0.000000,747780.180000,149556.040000,2095.900000
100/0 (TA ETF),Past 5 Years,Past 5Y (2021–2025),Absolute Threshold,0.1,On (10%),Abs Threshold 10% | TLH=10%,1751728.850000,0.751729,0.119248,0.165909,0.718800,-0.269202,0.157800,7.129600,0.003925,0.099900,-1050.000000,52869.110000,52869.106091,0.000000,8,2246.450000,5147.236518,0.000000,0.000000,1597992.980000,0.000000,805794.410000,151635.060000,2100.810000
100/0 (TA ETF),Past 5 Years,Past 5Y (2021–2025),Absolute Threshold,0.2,Off,Abs Threshold 20% | No TLH,1746581.620000,0.746582,0.118586,0.166591,0.711800,-0.269233,0.169200,7.118100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1594929.680000,0.000000,747780.180000,149556.040000,2095.900000
100/0 (TA ETF),Past 5 Years,Past 5Y (2021–2025),Absolute Threshold,0.2,On (10%),Abs Threshold 20% | TLH=10%,1751728.850000,0.751729,0.119248,0.165909,0.718800,-0.269202,0.157800,7.129600,0.003925,0.099900,-1050.000000,52869.110000,52869.106091,0.000000,8,2246.450000,5147.236518,0.000000,0.000000,1597992.980000,0.000000,805794.410000,151635.060000,2100.810000
100/0 (TA ETF),Past 5 Years,Past 5Y (2021–2025),Absolute Threshold,0.05,Off,Abs Threshold 5% | No TLH,1746581.620000,0.746582,0.118586,0.166591,0.711800,-0.269233,0.169200,7.118100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1594929.680000,0.000000,747780.180000,149556.040000,2095.900000
100/0 (TA ETF),Past 5 Years,Past 5Y (2021–2025),Absolute Threshold,0.05,On (10%),Abs Threshold 5% | TLH=10%,1751728.850000,0.751729,0.119248,0.165909,0.718800,-0.269202,0.157800,7.129600,0.003925,0.099900,-1050.000000,52869.110000,52869.106091,0.000000,8,2246.450000,5147.236518,0.000000,0.000000,1597992.980000,0.000000,805794.410000,151635.060000,2100.810000
100/0 (TA ETF),Past 5 Years,Past 5Y (2021–2025),Calendar,Monthly,Off,Monthly Rebal | No TLH,1715134.560000,0.715135,0.114510,0.164917,0.694300,-0.270568,0.166800,6.987900,0.000000,0.000000,15512.200370,11569.130000,0.000000,11569.129321,0,2409.560000,,0.000000,0.000000,1577016.270000,14942.150000,654123.010000,136054.360000,2063.930000
100/0 (TA ETF),Past 5 Years,Past 5Y (2021–2025),Calendar,Monthly,On (10%),Monthly Rebal | TLH=10%,1721944.480000,0.721944,0.115398,0.164393,0.702000,-0.271045,0.156900,7.019200,0.003341,0.185300,12086.733186,76003.390000,71987.037648,4016.350074,97,4205.690000,6809.921353,0.000000,0.000000,1574989.860000,19558.840000,690211.850000,144879.840000,2074.780000
100/0 (TA ETF),Past 5 Years,Past 5Y (2021–2025),Calendar,Quarterly,Off,Quarterly Rebal | No TLH,1723012.080000,0.723012,0.115536,0.164782,0.701100,-0.269948,0.167400,6.997900,0.000000,0.000000,12967.317965,7698.760000,0.000000,7698.762163,0,1992.750000,,0.000000,0.000000,1581010.990000,23634.620000,658268.890000,139925.900000,2075.200000
100/0 (TA ETF),Past 5 Years,Past 5Y (2021–2025),Calendar,Quarterly,On (10%),Quarterly Rebal | TLH=10%,1738903.950000,0.738904,0.117597,0.162107,0.725400,-0.263973,0.167600,7.220600,0.007018,0.255200,8000.690097,68955.590000,67581.243175,1374.347003,52,3395.790000,15891.873999,0.000000,0.000000,1584066.920000,25651.420000,718819.070000,152741.810000,2095.220000
100/0 (TA ETF),Past 5 Years,Past 5Y (2021–2025),Calendar,Yearly,Off,Yearly Rebal | No TLH,1737261.220000,0.737261,0.117384,0.164417,0.713900,-0.268920,0.150300,6.775900,0.000000,0.000000,11176.713461,1791.180000,0.000000,1791.180189,0,1639.490000,,0.000000,0.000000,1591947.720000,17470.450000,685539.630000,143222.580000,2090.910000
100/0 (TA ETF),Past 5 Years,Past 5Y (2021–2025),Calendar,Yearly,On (10%),Yearly Rebal | TLH=10%,1755315.720000,0.755316,0.119708,0.164131,0.729300,-0.268763,0.143200,6.832200,0.004237,0.484900,2815.895615,69350.910000,69350.907837,0.000000,17,2959.490000,18054.507286,5381.841829,0.000000,1595565.140000,19213.250000,759802.110000,157639.570000,2111.020000
100/0 (TA ETF),Past 5 Years,Past 5Y (2021–2025),Relative Threshold,0.25,Off,Rel Threshold 25% | No TLH,1741187.360000,0.741187,0.117891,0.164790,0.715400,-0.271122,0.157300,6.897900,0.000000,0.000000,10148.659098,1108.010000,0.000000,1108.008797,0,1630.260000,,0.000000,0.000000,1597026.210000,0.000000,710326.820000,142065.360000,2095.790000
100/0 (TA ETF),Past 5 Years,Past 5Y (2021–2025),Relative Threshold,0.25,On (10%),Rel Threshold 25% | TLH=10%,1753848.720000,0.753849,0.119520,0.164099,0.728300,-0.270063,0.146200,6.900000,0.003599,0.377800,3336.940482,68529.990000,68400.298147,129.694975,19,2926.720000,12661.362210,0.000000,0.000000,1594594.100000,5252.330000,776563.000000,157150.920000,2103.710000
100/0 (TA ETF),Past 5 Years,Past 5Y (2021–2025),Relative Threshold,0.5,Off,Rel Threshold 50% | No TLH,1739521.680000,0.739522,0.117676,0.165909,0.709300,-0.269233,0.159200,6.967200,0.000000,0.000000,3359.140682,0.000000,0.000000,0.000000,0,1356.840000,,0.000000,0.000000,1591941.830000,0.000000,727441.960000,145488.390000,2091.460000
100/0 (TA ETF),Past 5 Years,Past 5Y (2021–2025),Relative Threshold,0.5,On (10%),Rel Threshold 50% | TLH=10%,1746655.480000,0.746655,0.118596,0.165629,0.716000,-0.269202,0.152500,7.023400,0.003746,0.173600,1038.620537,52869.110000,52869.106091,0.000000,8,2486.020000,7133.800317,15039.445984,0.000000,1589043.650000,0.000000,777566.680000,155513.340000,2098.490000
100/0 (TA ETF),Past 10 Years,Past 10Y (2016–2025),Absolute Threshold,0.1,Off,Abs Threshold 10% | No TLH,2465419.850000,1.465420,0.117614,0.194243,0.605500,-0.332731,-0.402600,13.508400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,2169137.670000,0.000000,1466618.420000,293323.680000,2958.500000
100/0 (TA ETF),Past 10 Years,Past 10Y (2016–2025),Absolute Threshold,0.1,On (10%),Abs Threshold 10% | TLH=10%,2550426.200000,1.550426,0.122292,0.195469,0.625600,-0.330831,-0.415600,12.909200,0.012533,0.360100,-2100.000000,134133.380000,134133.375896,0.000000,10,3677.720000,85006.341827,35215.823039,0.000000,2233280.030000,0.000000,1686137.290000,314086.920000,3059.250000
100/0 (TA ETF),Past 10 Years,Past 10Y (2016–2025),Absolute Threshold,0.2,Off,Abs Threshold 20% | No TLH,2465419.850000,1.465420,0.117614,0.194243,0.605500,-0.332731,-0.402600,13.508400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,2169137.670000,0.000000,1466618.420000,293323.680000,2958.500000
100/0 (TA ETF),Past 10 Years,Past 10Y (2016–2025),Absolute Threshold,0.2,On (10%),Abs Threshold 20% | TLH=10%,2550426.200000,1.550426,0.122292,0.195469,0.625600,-0.330831,-0.415600,12.909200,0.012533,0.360100,-2100.000000,134133.380000,134133.375896,0.000000,10,3677.720000,85006.341827,35215.823039,0.000000,2233280.030000,0.000000,1686137.290000,314086.920000,3059.250000
100/0 (TA ETF),Past 10 Years,Past 10Y (2016–2025),Absolute Threshold,0.05,Off,Abs Threshold 5% | No TLH,2391697.240000,1.391697,0.113440,0.191300,0.593000,-0.330724,-0.431600,14.056000,0.000000,0.000000,134.035088,1823.270000,0.000000,1823.266322,0,1346.270000,,0.000000,0.000000,2110325.570000,0.000000,1392507.370000,278501.470000,2870.200000
100/0 (TA ETF),Past 10 Years,Past 10Y (2016–2025),Absolute Threshold,0.05,On (10%),Abs Threshold 5% | TLH=10%,2376332.540000,1.376333,0.112556,0.191511,0.587700,-0.331681,-0.402400,13.977700,0.013349,-0.078500,-2100.000000,133232.310000,131155.390886,2076.916378,10,3780.040000,-15364.702759,35215.823039,0.000000,2094193.550000,0.000000,1508667.170000,279288.650000,2850.340000
100/0 (TA ETF),Past 10 Years,Past 10Y (2016–2025),Calendar,Monthly,Off,Monthly Rebal | No TLH,2291194.450000,1.291194,0.107566,0.189239,0.568400,-0.334561,-0.473400,14.339500,0.000000,0.000000,33709.548703,24201.940000,0.000000,24201.944228,0,3394.680000,,0.000000,0.000000,2050246.940000,19846.070000,1156215.800000,238189.290000,2758.230000
100/0 (TA ETF),Past 10 Years,Past 10Y (2016–2025),Calendar,Monthly,On (10%),Monthly Rebal | TLH=10%,2267913.840000,1.267914,0.106173,0.188137,0.564300,-0.334678,-0.534200,14.140700,0.004966,-0.313500,30771.896377,183273.950000,176816.520516,6457.432562,218,8952.690000,-23280.610209,0.000000,0.000000,2026503.910000,24883.720000,1149834.570000,238676.220000,2733.720000
