Category,Model Family,Portfolio,Equity Allocation,Market Condition,Market State,Rebal Type,Rebal Value,TLH Status,Strategy Label,Final NAV,Total Return,CAGR,Volatility (Ann),Sharpe Ratio,Max Drawdown,Return Skewness,Return Kurtosis,Tracking Error (Ann),Information Ratio,Tax Paid,Realized Losses (All),TLH Losses,Rebal Losses,TLH Event Count,Execution Costs,Tax Alpha 2,Loss Carryforward ST,Loss Carryforward LT,Liquidation NAV,Unrealized Gain ST,Unrealized Gain LT,Liquidation Tax,Liquidation Exec Cost
Equity-Heavy,GA Aviator TaxAware,GA Aviator TaxAware - 90-10,0.730000,Past 10 Years,Past 10Y (2016–2025),Calendar,Quarterly,On (10%),Quarterly Rebal | TLH=10%,1025721.690000,0.025722,0.089079,0.112818,0.789600,-0.050458,-0.610900,0.576200,0.000000,0.000000,97.592301,0.000000,0.000000,0.000000,0,1212.020000,0.000000,0.000000,0.000000,1015127.340000,26752.470000,0.000000,9363.370000,1230.980000
Equity-Heavy,GA Aviator TaxAware,GA Aviator TaxAware - 90-10,0.730000,Past 10 Years,Past 10Y (2016–2025),Calendar,Yearly,On (10%),Yearly Rebal | TLH=10%,1026058.990000,0.026059,0.090282,0.113320,0.796700,-0.050572,-0.609300,0.578900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1015287.580000,27257.550000,0.000000,9540.140000,1231.270000
Equity-Heavy,GA Aviator TaxAware,GA Aviator TaxAware - 90-10,0.730000,Past 10 Years,Past 10Y (2016–2025),Relative Threshold,0.25,Off,Rel Threshold 25% | No TLH,1026058.990000,0.026059,0.090282,0.113320,0.796700,-0.050572,-0.609300,0.578900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1015287.580000,27257.550000,0.000000,9540.140000,1231.270000
Equity-Heavy,GA Aviator TaxAware,GA Aviator TaxAware - 90-10,0.730000,Past 10 Years,Past 10Y (2016–2025),Relative Threshold,0.5,Off,Rel Threshold 50% | No TLH,1026058.990000,0.026059,0.090282,0.113320,0.796700,-0.050572,-0.609300,0.578900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1015287.580000,27257.550000,0.000000,9540.140000,1231.270000
Equity-Heavy,GA Aviator TaxAware,GA Aviator TaxAware - 90-10,0.730000,Past 10 Years,Past 10Y (2016–2025),Relative Threshold,0.25,On (10%),Rel Threshold 25% | TLH=10%,1026058.990000,0.026059,0.090282,0.113320,0.796700,-0.050572,-0.609300,0.578900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1015287.580000,27257.550000,0.000000,9540.140000,1231.270000
Equity-Heavy,GA Aviator TaxAware,GA Aviator TaxAware - 90-10,0.730000,Past 10 Years,Past 10Y (2016–2025),Relative Threshold,0.5,On (10%),Rel Threshold 50% | TLH=10%,1026058.990000,0.026059,0.090282,0.113320,0.796700,-0.050572,-0.609300,0.578900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1015287.580000,27257.550000,0.000000,9540.140000,1231.270000
Equity-Heavy,GA Aviator TaxAware,GA Aviator TaxAware - 90-10,0.730000,Past 20 Years,Past 20Y (2006–2025),Absolute Threshold,0.05,Off,Abs Threshold 5% | No TLH,1026058.990000,0.026059,0.090282,0.113320,0.796700,-0.050572,-0.609300,0.578900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1015287.580000,27257.550000,0.000000,9540.140000,1231.270000
Equity-Heavy,GA Aviator TaxAware,GA Aviator TaxAware - 90-10,0.730000,Past 20 Years,Past 20Y (2006–2025),Absolute Threshold,0.1,Off,Abs Threshold 10% | No TLH,1026058.990000,0.026059,0.090282,0.113320,0.796700,-0.050572,-0.609300,0.578900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1015287.580000,27257.550000,0.000000,9540.140000,1231.270000
Equity-Heavy,GA Aviator TaxAware,GA Aviator TaxAware - 90-10,0.730000,Past 20 Years,Past 20Y (2006–2025),Absolute Threshold,0.2,Off,Abs Threshold 20% | No TLH,1026058.990000,0.026059,0.090282,0.113320,0.796700,-0.050572,-0.609300,0.578900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1015287.580000,27257.550000,0.000000,9540.140000,1231.270000
Equity-Heavy,GA Aviator TaxAware,GA Aviator TaxAware - 90-10,0.730000,Past 20 Years,Past 20Y (2006–2025),Absolute Threshold,0.05,On (10%),Abs Threshold 5% | TLH=10%,1026058.990000,0.026059,0.090282,0.113320,0.796700,-0.050572,-0.609300,0.578900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1015287.580000,27257.550000,0.000000,9540.140000,1231.270000
Equity-Heavy,GA Aviator TaxAware,GA Aviator TaxAware - 90-10,0.730000,Past 20 Years,Past 20Y (2006–2025),Absolute Threshold,0.1,On (10%),Abs Threshold 10% | TLH=10%,1026058.990000,0.026059,0.090282,0.113320,0.796700,-0.050572,-0.609300,0.578900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1015287.580000,27257.550000,0.000000,9540.140000,1231.270000
Equity-Heavy,GA Aviator TaxAware,GA Aviator TaxAware - 90-10,0.730000,Past 20 Years,Past 20Y (2006–2025),Absolute Threshold,0.2,On (10%),Abs Threshold 20% | TLH=10%,1026058.990000,0.026059,0.090282,0.113320,0.796700,-0.050572,-0.609300,0.578900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1015287.580000,27257.550000,0.000000,9540.140000,1231.270000
Equity-Heavy,GA Aviator TaxAware,GA Aviator TaxAware - 90-10,0.730000,Past 20 Years,Past 20Y (2006–2025),Calendar,Monthly,Off,Monthly Rebal | No TLH,1026038.570000,0.026039,0.090210,0.112691,0.800500,-0.049823,-0.610600,0.564400,0.000000,0.000000,563.729756,24.920000,0.000000,24.924033,0,1263.440000,,0.000000,0.000000,1015608.640000,26280.010000,0.000000,9198.000000,1231.920000
Equity-Heavy,GA Aviator TaxAware,GA Aviator TaxAware - 90-10,0.730000,Past 20 Years,Past 20Y (2006–2025),Calendar,Quarterly,Off,Quarterly Rebal | No TLH,1025721.690000,0.025722,0.089079,0.112818,0.789600,-0.050458,-0.610900,0.576200,0.000000,0.000000,97.592301,0.000000,0.000000,0.000000,0,1212.020000,,0.000000,0.000000,1015127.340000,26752.470000,0.000000,9363.370000,1230.980000
Equity-Heavy,GA Aviator TaxAware,GA Aviator TaxAware - 90-10,0.730000,Past 20 Years,Past 20Y (2006–2025),Calendar,Yearly,Off,Yearly Rebal | No TLH,1026058.990000,0.026059,0.090282,0.113320,0.796700,-0.050572,-0.609300,0.578900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1015287.580000,27257.550000,0.000000,9540.140000,1231.270000
Equity-Heavy,GA Aviator TaxAware,GA Aviator TaxAware - 90-10,0.730000,Past 20 Years,Past 20Y (2006–2025),Calendar,Monthly,On (10%),Monthly Rebal | TLH=10%,1026038.570000,0.026039,0.090210,0.112691,0.800500,-0.049823,-0.610600,0.564400,0.000000,0.000000,563.729756,24.920000,0.000000,24.924033,0,1263.440000,0.000000,0.000000,0.000000,1015608.640000,26280.010000,0.000000,9198.000000,1231.920000
Equity-Heavy,GA Aviator TaxAware,GA Aviator TaxAware - 90-10,0.730000,Past 20 Years,Past 20Y (2006–2025),Calendar,Quarterly,On (10%),Quarterly Rebal | TLH=10%,1025721.690000,0.025722,0.089079,0.112818,0.789600,-0.050458,-0.610900,0.576200,0.000000,0.000000,97.592301,0.000000,0.000000,0.000000,0,1212.020000,0.000000,0.000000,0.000000,1015127.340000,26752.470000,0.000000,9363.370000,1230.980000
Equity-Heavy,GA Aviator TaxAware,GA Aviator TaxAware - 90-10,0.730000,Past 20 Years,Past 20Y (2006–2025),Calendar,Yearly,On (10%),Yearly Rebal | TLH=10%,1026058.990000,0.026059,0.090282,0.113320,0.796700,-0.050572,-0.609300,0.578900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1015287.580000,27257.550000,0.000000,9540.140000,1231.270000
Equity-Heavy,GA Aviator TaxAware,GA Aviator TaxAware - 90-10,0.730000,Past 20 Years,Past 20Y (2006–2025),Relative Threshold,0.25,Off,Rel Threshold 25% | No TLH,1026058.990000,0.026059,0.090282,0.113320,0.796700,-0.050572,-0.609300,0.578900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1015287.580000,27257.550000,0.000000,9540.140000,1231.270000
Equity-Heavy,GA Aviator TaxAware,GA Aviator TaxAware - 90-10,0.730000,Past 20 Years,Past 20Y (2006–2025),Relative Threshold,0.5,Off,Rel Threshold 50% | No TLH,1026058.990000,0.026059,0.090282,0.113320,0.796700,-0.050572,-0.609300,0.578900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1015287.580000,27257.550000,0.000000,9540.140000,1231.270000
Equity-Heavy,GA Aviator TaxAware,GA Aviator TaxAware - 90-10,0.730000,Past 20 Years,Past 20Y (2006–2025),Relative Threshold,0.25,On (10%),Rel Threshold 25% | TLH=10%,1026058.990000,0.026059,0.090282,0.113320,0.796700,-0.050572,-0.609300,0.578900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1015287.580000,27257.550000,0.000000,9540.140000,1231.270000
Equity-Heavy,GA Aviator TaxAware,GA Aviator TaxAware - 90-10,0.730000,Past 20 Years,Past 20Y (2006–2025),Relative Threshold,0.5,On (10%),Rel Threshold 50% | TLH=10%,1026058.990000,0.026059,0.090282,0.113320,0.796700,-0.050572,-0.609300,0.578900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1015287.580000,27257.550000,0.000000,9540.140000,1231.270000
Equity-Heavy,GuidePath Core,GuidePath Core - 100-0,0.918000,Bear Market,Bear (2007–2008),Absolute Threshold,0.05,Off,Abs Threshold 5% | No TLH,634754.780000,-0.365245,-0.203645,0.280999,-0.724700,-0.515338,-0.150400,7.022600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,635043.070000,0.000000,-364046.660000,-1050.000000,761.710000
Equity-Heavy,GuidePath Core,GuidePath Core - 100-0,0.918000,Bear Market,Bear (2007–2008),Absolute Threshold,0.1,Off,Abs Threshold 10% | No TLH,634754.780000,-0.365245,-0.203645,0.280999,-0.724700,-0.515338,-0.150400,7.022600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,635043.070000,0.000000,-364046.660000,-1050.000000,761.710000
Equity-Heavy,GuidePath Core,GuidePath Core - 100-0,0.918000,Bear Market,Bear (2007–2008),Absolute Threshold,0.2,Off,Abs Threshold 20% | No TLH,634754.780000,-0.365245,-0.203645,0.280999,-0.724700,-0.515338,-0.150400,7.022600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,635043.070000,0.000000,-364046.660000,-1050.000000,761.710000
Equity-Heavy,GuidePath Core,GuidePath Core - 100-0,0.918000,Bear Market,Bear (2007–2008),Absolute Threshold,0.05,On (10%),Abs Threshold 5% | TLH=10%,654672.750000,-0.345327,-0.191222,0.284512,-0.672100,-0.498751,0.345900,9.609300,0.051075,0.233900,-1050.000000,227006.460000,227006.463254,0.000000,10,5102.120000,19917.970986,0.000000,0.000000,653888.400000,32809.250000,-147077.920000,0.000000,784.350000
Equity-Heavy,GuidePath Core,GuidePath Core - 100-0,0.918000,Bear Market,Bear (2007–2008),Absolute Threshold,0.1,On (10%),Abs Threshold 10% | TLH=10%,654672.750000,-0.345327,-0.191222,0.284512,-0.672100,-0.498751,0.345900,9.609300,0.051075,0.233900,-1050.000000,227006.460000,227006.463254,0.000000,10,5102.120000,19917.970986,0.000000,0.000000,653888.400000,32809.250000,-147077.920000,0.000000,784.350000
Equity-Heavy,GuidePath Core,GuidePath Core - 100-0,0.918000,Bear Market,Bear (2007–2008),Absolute Threshold,0.2,On (10%),Abs Threshold 20% | TLH=10%,654672.750000,-0.345327,-0.191222,0.284512,-0.672100,-0.498751,0.345900,9.609300,0.051075,0.233900,-1050.000000,227006.460000,227006.463254,0.000000,10,5102.120000,19917.970986,0.000000,0.000000,653888.400000,32809.250000,-147077.920000,0.000000,784.350000
Equity-Heavy,GuidePath Core,GuidePath Core - 100-0,0.918000,Bear Market,Bear (2007–2008),Calendar,Monthly,Off,Monthly Rebal | No TLH,635369.350000,-0.364631,-0.203259,0.282821,-0.718700,-0.516699,-0.129500,7.056600,0.000000,0.000000,-622.645166,6999.720000,0.000000,6999.721676,0,1437.740000,,0.000000,0.000000,634616.270000,-8265.830000,-350289.520000,-8.120000,761.190000
Equity-Heavy,GuidePath Core,GuidePath Core - 100-0,0.918000,Bear Market,Bear (2007–2008),Calendar,Quarterly,Off,Quarterly Rebal | No TLH,635073.030000,-0.364927,-0.203445,0.282389,-0.720400,-0.516411,-0.136900,7.040700,0.000000,0.000000,-355.702741,3592.650000,0.000000,3592.649562,0,1341.880000,,0.000000,0.000000,634659.180000,-7750.250000,-354037.790000,-347.390000,761.240000
Equity-Heavy,GuidePath Core,GuidePath Core - 100-0,0.918000,Bear Market,Bear (2007–2008),Calendar,Yearly,Off,Yearly Rebal | No TLH,633953.330000,-0.366047,-0.204149,0.281682,-0.724700,-0.516061,-0.146100,7.021000,0.000000,0.000000,273.340407,0.000000,0.000000,0.000000,0,1236.870000,,0.000000,0.000000,634515.600000,-6218.200000,-359099.230000,-1323.340000,761.070000
Equity-Heavy,GuidePath Core,GuidePath Core - 100-0,0.918000,Bear Market,Bear (2007–2008),Calendar,Monthly,On (10%),Monthly Rebal | TLH=10%,635849.660000,-0.364150,-0.202957,0.291153,-0.697100,-0.516629,-0.091400,7.106700,0.024431,-0.007300,-630.764950,216778.080000,106309.424001,110468.658124,8,5180.420000,480.317658,0.000000,0.000000,635087.900000,-1206.240000,-146713.230000,0.000000,761.760000
Equity-Heavy,GuidePath Core,GuidePath Core - 100-0,0.918000,Bear Market,Bear (2007–2008),Calendar,Quarterly,On (10%),Quarterly Rebal | TLH=10%,626566.180000,-0.373434,-0.208808,0.283419,-0.736700,-0.512587,0.339600,9.838100,0.048260,-0.121100,-703.096563,234217.090000,214415.278612,19801.806709,16,6340.900000,-8506.849505,0.000000,0.000000,625815.560000,9383.770000,-147474.030000,0.000000,750.620000
Equity-Heavy,GuidePath Core,GuidePath Core - 100-0,0.918000,Bear Market,Bear (2007–2008),Calendar,Yearly,On (10%),Yearly Rebal | TLH=10%,653690.630000,-0.346309,-0.191830,0.285052,-0.673000,-0.499896,0.339000,9.537100,0.049851,0.237500,-1050.000000,221808.550000,221808.546939,0.000000,10,5051.770000,19737.301324,0.000000,0.000000,652907.460000,25797.900000,-147077.920000,0.000000,783.170000
Equity-Heavy,GuidePath Core,GuidePath Core - 100-0,0.918000,Bear Market,Bear (2007–2008),Relative Threshold,0.25,Off,Rel Threshold 25% | No TLH,634754.780000,-0.365245,-0.203645,0.280999,-0.724700,-0.515338,-0.150400,7.022600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,635043.070000,0.000000,-364046.660000,-1050.000000,761.710000
Equity-Heavy,GuidePath Core,GuidePath Core - 100-0,0.918000,Bear Market,Bear (2007–2008),Relative Threshold,0.5,Off,Rel Threshold 50% | No TLH,634754.780000,-0.365245,-0.203645,0.280999,-0.724700,-0.515338,-0.150400,7.022600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,635043.070000,0.000000,-364046.660000,-1050.000000,761.710000
Equity-Heavy,GuidePath Core,GuidePath Core - 100-0,0.918000,Bear Market,Bear (2007–2008),Relative Threshold,0.25,On (10%),Rel Threshold 25% | TLH=10%,654672.750000,-0.345327,-0.191222,0.284512,-0.672100,-0.498751,0.345900,9.609300,0.051075,0.233900,-1050.000000,227006.460000,227006.463254,0.000000,10,5102.120000,19917.970986,0.000000,0.000000,653888.400000,32809.250000,-147077.920000,0.000000,784.350000
Equity-Heavy,GuidePath Core,GuidePath Core - 100-0,0.918000,Bear Market,Bear (2007–2008),Relative Threshold,0.5,On (10%),Rel Threshold 50% | TLH=10%,654672.750000,-0.345327,-0.191222,0.284512,-0.672100,-0.498751,0.345900,9.609300,0.051075,0.233900,-1050.000000,227006.460000,227006.463254,0.000000,10,5102.120000,19917.970986,0.000000,0.000000,653888.400000,32809.250000,-147077.920000,0.000000,784.350000
Equity-Heavy,GuidePath Core,GuidePath Core - 100-0,0.918000,Baseline Market,Baseline (2010–2019),Absolute Threshold,0.05,Off,Abs Threshold 5% | No TLH,1112983.300000,0.112983,0.146747,0.116557,1.259000,-0.059544,-0.938700,2.708800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1071684.070000,114181.860000,0.000000,39963.650000,1335.580000
Equity-Heavy,GuidePath Core,GuidePath Core - 100-0,0.918000,Baseline Market,Baseline (2010–2019),Absolute Threshold,0.1,Off,Abs Threshold 10% | No TLH,1112983.300000,0.112983,0.146747,0.116557,1.259000,-0.059544,-0.938700,2.708800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1071684.070000,114181.860000,0.000000,39963.650000,1335.580000
Equity-Heavy,GuidePath Core,GuidePath Core - 100-0,0.918000,Baseline Market,Baseline (2010–2019),Absolute Threshold,0.2,Off,Abs Threshold 20% | No TLH,1112983.300000,0.112983,0.146747,0.116557,1.259000,-0.059544,-0.938700,2.708800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1071684.070000,114181.860000,0.000000,39963.650000,1335.580000
Equity-Heavy,GuidePath Core,GuidePath Core - 100-0,0.918000,Baseline Market,Baseline (2010–2019),Absolute Threshold,0.05,On (10%),Abs Threshold 5% | TLH=10%,1114558.100000,0.114558,0.148823,0.116584,1.276500,-0.059908,-0.948800,2.725500,0.001854,0.170100,-1050.000000,8109.370000,8109.367614,0.000000,1,1372.730000,1574.798203,0.000000,0.000000,1071963.600000,122990.200000,0.000000,41258.290000,1336.210000
Equity-Heavy,GuidePath Core,GuidePath Core - 100-0,0.918000,Baseline Market,Baseline (2010–2019),Absolute Threshold,0.1,On (10%),Abs Threshold 10% | TLH=10%,1114558.100000,0.114558,0.148823,0.116584,1.276500,-0.059908,-0.948800,2.725500,0.001854,0.170100,-1050.000000,8109.370000,8109.367614,0.000000,1,1372.730000,1574.798203,0.000000,0.000000,1071963.600000,122990.200000,0.000000,41258.290000,1336.210000
Equity-Heavy,GuidePath Core,GuidePath Core - 100-0,0.918000,Baseline Market,Baseline (2010–2019),Absolute Threshold,0.2,On (10%),Abs Threshold 20% | TLH=10%,1114558.100000,0.114558,0.148823,0.116584,1.276500,-0.059908,-0.948800,2.725500,0.001854,0.170100,-1050.000000,8109.370000,8109.367614,0.000000,1,1372.730000,1574.798203,0.000000,0.000000,1071963.600000,122990.200000,0.000000,41258.290000,1336.210000
Equity-Heavy,GuidePath Core,GuidePath Core - 100-0,0.918000,Baseline Market,Baseline (2010–2019),Calendar,Monthly,Off,Monthly Rebal | No TLH,1112470.330000,0.112470,0.146071,0.116372,1.255200,-0.059785,-0.939300,2.707700,0.000000,0.000000,276.367532,205.020000,0.000000,205.017451,0,1277.000000,,0.000000,0.000000,1071502.270000,113236.460000,0.000000,39632.760000,1335.300000
Equity-Heavy,GuidePath Core,GuidePath Core - 100-0,0.918000,Baseline Market,Baseline (2010–2019),Calendar,Quarterly,Off,Quarterly Rebal | No TLH,1112453.780000,0.112454,0.146049,0.116438,1.254300,-0.059709,-0.938800,2.706600,0.000000,0.000000,145.750790,0.000000,0.000000,0.000000,0,1224.140000,,0.000000,0.000000,1071426.130000,113407.240000,0.000000,39692.530000,1335.120000
Equity-Heavy,GuidePath Core,GuidePath Core - 100-0,0.918000,Baseline Market,Baseline (2010–2019),Calendar,Yearly,Off,Yearly Rebal | No TLH,1112983.300000,0.112983,0.146747,0.116557,1.259000,-0.059544,-0.938700,2.708800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1071684.070000,114181.860000,0.000000,39963.650000,1335.580000
Equity-Heavy,GuidePath Core,GuidePath Core - 100-0,0.918000,Baseline Market,Baseline (2010–2019),Calendar,Monthly,On (10%),Monthly Rebal | TLH=10%,1112470.330000,0.112470,0.146071,0.116372,1.255200,-0.059785,-0.939300,2.707700,0.000000,0.000000,276.367532,205.020000,0.000000,205.017451,0,1277.000000,0.000000,0.000000,0.000000,1071502.270000,113236.460000,0.000000,39632.760000,1335.300000
Equity-Heavy,GuidePath Core,GuidePath Core - 100-0,0.918000,Baseline Market,Baseline (2010–2019),Calendar,Quarterly,On (10%),Quarterly Rebal | TLH=10%,1114178.760000,0.114179,0.148323,0.116469,1.273500,-0.060076,-0.949200,2.723600,0.001953,0.263300,-1050.000000,8288.870000,8288.870908,0.000000,2,1402.030000,1724.982411,0.000000,0.000000,1071707.230000,122397.480000,0.000000,41135.780000,1335.750000
Equity-Heavy,GuidePath Core,GuidePath Core - 100-0,0.918000,Baseline Market,Baseline (2010–2019),Calendar,Yearly,On (10%),Yearly Rebal | TLH=10%,1114558.100000,0.114558,0.148823,0.116584,1.276500,-0.059908,-0.948800,2.725500,0.001854,0.170100,-1050.000000,8109.370000,8109.367614,0.000000,1,1372.730000,1574.798203,0.000000,0.000000,1071963.600000,122990.200000,0.000000,41258.290000,1336.210000
Equity-Heavy,GuidePath Core,GuidePath Core - 100-0,0.918000,Baseline Market,Baseline (2010–2019),Relative Threshold,0.25,Off,Rel Threshold 25% | No TLH,1112983.300000,0.112983,0.146747,0.116557,1.259000,-0.059544,-0.938700,2.708800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1071684.070000,114181.860000,0.000000,39963.650000,1335.580000
Equity-Heavy,GuidePath Core,GuidePath Core - 100-0,0.918000,Baseline Market,Baseline (2010–2019),Relative Threshold,0.5,Off,Rel Threshold 50% | No TLH,1112983.300000,0.112983,0.146747,0.116557,1.259000,-0.059544,-0.938700,2.708800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1071684.070000,114181.860000,0.000000,39963.650000,1335.580000
Equity-Heavy,GuidePath Core,GuidePath Core - 100-0,0.918000,Baseline Market,Baseline (2010–2019),Relative Threshold,0.25,On (10%),Rel Threshold 25% | TLH=10%,1114558.100000,0.114558,0.148823,0.116584,1.276500,-0.059908,-0.948800,2.725500,0.001854,0.170100,-1050.000000,8109.370000,8109.367614,0.000000,1,1372.730000,1574.798203,0.000000,0.000000,1071963.600000,122990.200000,0.000000,41258.290000,1336.210000
Equity-Heavy,GuidePath Core,GuidePath Core - 100-0,0.918000,Baseline Market,Baseline (2010–2019),Relative Threshold,0.5,On (10%),Rel Threshold 50% | TLH=10%,1114558.100000,0.114558,0.148823,0.116584,1.276500,-0.059908,-0.948800,2.725500,0.001854,0.170100,-1050.000000,8109.370000,8109.367614,0.000000,1,1372.730000,1574.798203,0.000000,0.000000,1071963.600000,122990.200000,0.000000,41258.290000,1336.210000
Equity-Heavy,GuidePath Core,GuidePath Core - 100-0,0.918000,Bull Market,Bull (2023–2024),Absolute Threshold,0.05,Off,Abs Threshold 5% | No TLH,990108.130000,-0.009892,-0.341326,0.135286,-2.523000,-0.024985,0.101100,-1.439100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,989970.000000,-8693.310000,0.000000,-1050.000000,1188.130000
Equity-Heavy,GuidePath Core,GuidePath Core - 100-0,0.918000,Bull Market,Bull (2023–2024),Absolute Threshold,0.1,Off,Abs Threshold 10% | No TLH,990108.130000,-0.009892,-0.341326,0.135286,-2.523000,-0.024985,0.101100,-1.439100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,989970.000000,-8693.310000,0.000000,-1050.000000,1188.130000
Equity-Heavy,GuidePath Core,GuidePath Core - 100-0,0.918000,Bull Market,Bull (2023–2024),Absolute Threshold,0.2,Off,Abs Threshold 20% | No TLH,990108.130000,-0.009892,-0.341326,0.135286,-2.523000,-0.024985,0.101100,-1.439100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,989970.000000,-8693.310000,0.000000,-1050.000000,1188.130000
Equity-Heavy,GuidePath Core,GuidePath Core - 100-0,0.918000,Bull Market,Bull (2023–2024),Absolute Threshold,0.05,On (10%),Abs Threshold 5% | TLH=10%,990108.130000,-0.009892,-0.341326,0.135286,-2.523000,-0.024985,0.101100,-1.439100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,989970.000000,-8693.310000,0.000000,-1050.000000,1188.130000
Equity-Heavy,GuidePath Core,GuidePath Core - 100-0,0.918000,Bull Market,Bull (2023–2024),Absolute Threshold,0.1,On (10%),Abs Threshold 10% | TLH=10%,990108.130000,-0.009892,-0.341326,0.135286,-2.523000,-0.024985,0.101100,-1.439100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,989970.000000,-8693.310000,0.000000,-1050.000000,1188.130000
Equity-Heavy,GuidePath Core,GuidePath Core - 100-0,0.918000,Bull Market,Bull (2023–2024),Absolute Threshold,0.2,On (10%),Abs Threshold 20% | TLH=10%,990108.130000,-0.009892,-0.341326,0.135286,-2.523000,-0.024985,0.101100,-1.439100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,989970.000000,-8693.310000,0.000000,-1050.000000,1188.130000
Equity-Heavy,GuidePath Core,GuidePath Core - 100-0,0.918000,Bull Market,Bull (2023–2024),Calendar,Monthly,Off,Monthly Rebal | No TLH,990108.130000,-0.009892,-0.341326,0.135286,-2.523000,-0.024985,0.101100,-1.439100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,989970.000000,-8693.310000,0.000000,-1050.000000,1188.130000
Equity-Heavy,GuidePath Core,GuidePath Core - 100-0,0.918000,Bull Market,Bull (2023–2024),Calendar,Quarterly,Off,Quarterly Rebal | No TLH,990108.130000,-0.009892,-0.341326,0.135286,-2.523000,-0.024985,0.101100,-1.439100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,989970.000000,-8693.310000,0.000000,-1050.000000,1188.130000
Equity-Heavy,GuidePath Core,GuidePath Core - 100-0,0.918000,Bull Market,Bull (2023–2024),Calendar,Yearly,Off,Yearly Rebal | No TLH,990108.130000,-0.009892,-0.341326,0.135286,-2.523000,-0.024985,0.101100,-1.439100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,989970.000000,-8693.310000,0.000000,-1050.000000,1188.130000
