Category,Model Family,Portfolio,Equity Allocation,Market Condition,Market State,Rebal Type,Rebal Value,TLH Status,Strategy Label,Final NAV,Total Return,CAGR,Volatility (Ann),Sharpe Ratio,Max Drawdown,Return Skewness,Return Kurtosis,Tracking Error (Ann),Information Ratio,Tax Paid,Realized Losses (All),TLH Losses,Rebal Losses,TLH Event Count,Execution Costs,Tax Alpha 2,Loss Carryforward ST,Loss Carryforward LT,Liquidation NAV,Unrealized Gain ST,Unrealized Gain LT,Liquidation Tax,Liquidation Exec Cost
Balanced,FFG Taxable Medium,FFG Taxable Medium - 35-65,0.340000,Bear Market,Bear (2007–2008),Absolute Threshold,0.2,Off,Abs Threshold 20% | No TLH,783899.500000,-0.216100,-0.141549,0.188760,-0.749900,-0.318288,-0.121400,4.255600,0.000000,0.000000,2840.761605,0.000000,0.000000,0.000000,0,1547.780000,,0.000000,0.000000,786846.180000,33577.980000,-259493.740000,-3890.760000,944.090000
Balanced,FFG Taxable Medium,FFG Taxable Medium - 35-65,0.340000,Bear Market,Bear (2007–2008),Absolute Threshold,0.05,On (10%),Abs Threshold 5% | TLH=10%,721506.950000,-0.278493,-0.185041,0.215648,-0.858100,-0.368036,-0.054000,4.704800,0.010539,-0.112500,-2100.000000,105701.230000,105701.227673,0.000000,18,3032.010000,-808.283300,6423.820789,0.000000,720642.400000,-13187.780000,-167906.740000,0.000000,864.550000
Balanced,FFG Taxable Medium,FFG Taxable Medium - 35-65,0.340000,Bear Market,Bear (2007–2008),Absolute Threshold,0.1,On (10%),Abs Threshold 10% | TLH=10%,740340.780000,-0.259659,-0.171770,0.206026,-0.833700,-0.357665,-0.138700,4.733800,0.011957,-0.376800,-2100.000000,99250.160000,99250.159177,0.000000,14,3097.250000,-5540.087908,6423.820789,0.000000,739453.640000,-2127.810000,-170169.560000,0.000000,887.150000
Balanced,FFG Taxable Medium,FFG Taxable Medium - 35-65,0.340000,Bear Market,Bear (2007–2008),Absolute Threshold,0.2,On (10%),Abs Threshold 20% | TLH=10%,780564.820000,-0.219435,-0.143840,0.190493,-0.755100,-0.323604,-0.090500,4.092000,0.011893,-0.246900,-2100.000000,100945.960000,100945.956747,0.000000,13,3252.640000,-3334.685961,6423.820789,0.000000,779629.400000,37085.690000,-168805.770000,0.000000,935.420000
Balanced,FFG Taxable Medium,FFG Taxable Medium - 35-65,0.340000,Bear Market,Bear (2007–2008),Calendar,Monthly,Off,Monthly Rebal | No TLH,719891.420000,-0.280109,-0.186185,0.209344,-0.889400,-0.370326,-0.143500,3.779000,0.000000,0.000000,1462.747625,5385.820000,0.000000,5385.820553,0,1729.980000,,0.000000,0.000000,721328.440000,-23394.210000,-258325.790000,-2302.390000,865.370000
Balanced,FFG Taxable Medium,FFG Taxable Medium - 35-65,0.340000,Bear Market,Bear (2007–2008),Calendar,Quarterly,Off,Quarterly Rebal | No TLH,721745.300000,-0.278255,-0.184872,0.201191,-0.918900,-0.359450,-0.167600,3.830000,0.000000,0.000000,860.416066,1115.050000,0.000000,1115.054545,0,1431.410000,,0.000000,0.000000,722717.020000,-24208.430000,-254940.180000,-1838.750000,867.040000
Balanced,FFG Taxable Medium,FFG Taxable Medium - 35-65,0.340000,Bear Market,Bear (2007–2008),Calendar,Yearly,Off,Yearly Rebal | No TLH,739361.760000,-0.260638,-0.172456,0.185739,-0.928500,-0.336943,-0.154900,3.185300,0.000000,0.000000,482.270503,50.130000,0.000000,50.129306,0,1288.900000,,0.000000,0.000000,740006.210000,-15932.820000,-244312.170000,-1532.270000,887.810000
Balanced,FFG Taxable Medium,FFG Taxable Medium - 35-65,0.340000,Bear Market,Bear (2007–2008),Calendar,Monthly,On (10%),Monthly Rebal | TLH=10%,712297.430000,-0.287703,-0.191577,0.211167,-0.907200,-0.377680,-0.139600,3.459400,0.012083,-0.496900,-2100.000000,105976.220000,103706.092149,2270.129942,59,3188.200000,-7593.993792,1322.824102,0.000000,711443.930000,-18634.990000,-172562.020000,0.000000,853.500000
Balanced,FFG Taxable Medium,FFG Taxable Medium - 35-65,0.340000,Bear Market,Bear (2007–2008),Calendar,Quarterly,On (10%),Quarterly Rebal | TLH=10%,718504.630000,-0.281495,-0.187168,0.204865,-0.913600,-0.359964,-0.124200,3.764500,0.013777,-0.211200,-2100.000000,110183.870000,110027.956459,155.914989,48,2967.050000,-3240.676758,6692.894950,0.000000,717643.680000,-10188.440000,-164693.800000,0.000000,860.950000
Balanced,FFG Taxable Medium,FFG Taxable Medium - 35-65,0.340000,Bear Market,Bear (2007–2008),Calendar,Yearly,On (10%),Yearly Rebal | TLH=10%,733796.750000,-0.266203,-0.176366,0.187110,-0.942600,-0.342301,-0.118300,3.066500,0.010891,-0.416200,-2100.000000,115555.800000,115506.439056,49.362506,16,2928.560000,-5565.009743,6423.820789,0.000000,732917.450000,4487.450000,-155725.240000,0.000000,879.300000
Balanced,FFG Taxable Medium,FFG Taxable Medium - 35-65,0.340000,Bear Market,Bear (2007–2008),Relative Threshold,0.25,Off,Rel Threshold 25% | No TLH,733241.120000,-0.266759,-0.176757,0.214381,-0.824500,-0.362793,-0.030200,4.881900,0.000000,0.000000,2176.707439,77.020000,0.000000,77.016188,0,1588.710000,,0.000000,0.000000,735585.320000,-14171.160000,-258695.140000,-3226.710000,882.500000
Balanced,FFG Taxable Medium,FFG Taxable Medium - 35-65,0.340000,Bear Market,Bear (2007–2008),Relative Threshold,0.5,Off,Rel Threshold 50% | No TLH,733667.150000,-0.266333,-0.176458,0.194403,-0.907700,-0.346579,-0.191000,3.756500,0.000000,0.000000,447.734532,551.480000,0.000000,551.482924,0,1351.170000,,0.000000,0.000000,734283.950000,-19294.940000,-247477.680000,-1497.730000,880.940000
Balanced,FFG Taxable Medium,FFG Taxable Medium - 35-65,0.340000,Bear Market,Bear (2007–2008),Relative Threshold,0.25,On (10%),Rel Threshold 25% | TLH=10%,726256.990000,-0.273743,-0.181682,0.216820,-0.837900,-0.371797,-0.022600,4.814800,0.011471,-0.483300,-2100.000000,117154.850000,117110.701679,44.146286,20,3317.730000,-6984.125847,6423.820789,0.000000,725386.740000,5268.510000,-170736.870000,0.000000,870.250000
Balanced,FFG Taxable Medium,FFG Taxable Medium - 35-65,0.340000,Bear Market,Bear (2007–2008),Relative Threshold,0.5,On (10%),Rel Threshold 50% | TLH=10%,733420.290000,-0.266580,-0.176631,0.199481,-0.885500,-0.347708,-0.174900,3.697400,0.014285,-0.055500,-2100.000000,115500.990000,115500.987416,0.000000,17,2829.090000,-246.860618,6423.820789,0.000000,732541.450000,6111.120000,-159474.960000,0.000000,878.840000
Balanced,FFG Taxable Medium,FFG Taxable Medium - 35-65,0.340000,Baseline Market,Baseline (2010–2019),Absolute Threshold,0.05,Off,Abs Threshold 5% | No TLH,1028499.520000,0.028500,0.188531,0.032855,5.738200,-0.009353,-0.142100,0.151800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1016870.990000,29698.080000,0.000000,10394.330000,1234.200000
Balanced,FFG Taxable Medium,FFG Taxable Medium - 35-65,0.340000,Baseline Market,Baseline (2010–2019),Absolute Threshold,0.1,Off,Abs Threshold 10% | No TLH,1028499.520000,0.028500,0.188531,0.032855,5.738200,-0.009353,-0.142100,0.151800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1016870.990000,29698.080000,0.000000,10394.330000,1234.200000
Balanced,FFG Taxable Medium,FFG Taxable Medium - 35-65,0.340000,Baseline Market,Baseline (2010–2019),Absolute Threshold,0.2,Off,Abs Threshold 20% | No TLH,1028499.520000,0.028500,0.188531,0.032855,5.738200,-0.009353,-0.142100,0.151800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1016870.990000,29698.080000,0.000000,10394.330000,1234.200000
Balanced,FFG Taxable Medium,FFG Taxable Medium - 35-65,0.340000,Baseline Market,Baseline (2010–2019),Absolute Threshold,0.05,On (10%),Abs Threshold 5% | TLH=10%,1028499.520000,0.028500,0.188531,0.032855,5.738200,-0.009353,-0.142100,0.151800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1016870.990000,29698.080000,0.000000,10394.330000,1234.200000
Balanced,FFG Taxable Medium,FFG Taxable Medium - 35-65,0.340000,Baseline Market,Baseline (2010–2019),Absolute Threshold,0.1,On (10%),Abs Threshold 10% | TLH=10%,1028499.520000,0.028500,0.188531,0.032855,5.738200,-0.009353,-0.142100,0.151800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1016870.990000,29698.080000,0.000000,10394.330000,1234.200000
Balanced,FFG Taxable Medium,FFG Taxable Medium - 35-65,0.340000,Baseline Market,Baseline (2010–2019),Absolute Threshold,0.2,On (10%),Abs Threshold 20% | TLH=10%,1028499.520000,0.028500,0.188531,0.032855,5.738200,-0.009353,-0.142100,0.151800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1016870.990000,29698.080000,0.000000,10394.330000,1234.200000
Balanced,FFG Taxable Medium,FFG Taxable Medium - 35-65,0.340000,Baseline Market,Baseline (2010–2019),Calendar,Monthly,Off,Monthly Rebal | No TLH,1028159.860000,0.028160,0.186121,0.032534,5.720800,-0.009246,-0.146600,0.190500,0.000000,0.000000,74.294328,0.000000,0.000000,0.000000,0,1220.660000,,0.000000,0.000000,1016691.090000,29242.540000,0.000000,10234.890000,1233.880000
Balanced,FFG Taxable Medium,FFG Taxable Medium - 35-65,0.340000,Baseline Market,Baseline (2010–2019),Calendar,Quarterly,Off,Quarterly Rebal | No TLH,1028499.520000,0.028500,0.188531,0.032855,5.738200,-0.009353,-0.142100,0.151800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1016870.990000,29698.080000,0.000000,10394.330000,1234.200000
Balanced,FFG Taxable Medium,FFG Taxable Medium - 35-65,0.340000,Baseline Market,Baseline (2010–2019),Calendar,Yearly,Off,Yearly Rebal | No TLH,1028499.520000,0.028500,0.188531,0.032855,5.738200,-0.009353,-0.142100,0.151800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1016870.990000,29698.080000,0.000000,10394.330000,1234.200000
Balanced,FFG Taxable Medium,FFG Taxable Medium - 35-65,0.340000,Baseline Market,Baseline (2010–2019),Calendar,Monthly,On (10%),Monthly Rebal | TLH=10%,1028159.860000,0.028160,0.186121,0.032534,5.720800,-0.009246,-0.146600,0.190500,0.000000,0.000000,74.294328,0.000000,0.000000,0.000000,0,1220.660000,0.000000,0.000000,0.000000,1016691.090000,29242.540000,0.000000,10234.890000,1233.880000
Balanced,FFG Taxable Medium,FFG Taxable Medium - 35-65,0.340000,Baseline Market,Baseline (2010–2019),Calendar,Quarterly,On (10%),Quarterly Rebal | TLH=10%,1028499.520000,0.028500,0.188531,0.032855,5.738200,-0.009353,-0.142100,0.151800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1016870.990000,29698.080000,0.000000,10394.330000,1234.200000
Balanced,FFG Taxable Medium,FFG Taxable Medium - 35-65,0.340000,Baseline Market,Baseline (2010–2019),Calendar,Yearly,On (10%),Yearly Rebal | TLH=10%,1028499.520000,0.028500,0.188531,0.032855,5.738200,-0.009353,-0.142100,0.151800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1016870.990000,29698.080000,0.000000,10394.330000,1234.200000
Balanced,FFG Taxable Medium,FFG Taxable Medium - 35-65,0.340000,Baseline Market,Baseline (2010–2019),Relative Threshold,0.25,Off,Rel Threshold 25% | No TLH,1028499.520000,0.028500,0.188531,0.032855,5.738200,-0.009353,-0.142100,0.151800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1016870.990000,29698.080000,0.000000,10394.330000,1234.200000
Balanced,FFG Taxable Medium,FFG Taxable Medium - 35-65,0.340000,Baseline Market,Baseline (2010–2019),Relative Threshold,0.5,Off,Rel Threshold 50% | No TLH,1028499.520000,0.028500,0.188531,0.032855,5.738200,-0.009353,-0.142100,0.151800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1016870.990000,29698.080000,0.000000,10394.330000,1234.200000
Balanced,FFG Taxable Medium,FFG Taxable Medium - 35-65,0.340000,Baseline Market,Baseline (2010–2019),Relative Threshold,0.25,On (10%),Rel Threshold 25% | TLH=10%,1028499.520000,0.028500,0.188531,0.032855,5.738200,-0.009353,-0.142100,0.151800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1016870.990000,29698.080000,0.000000,10394.330000,1234.200000
Balanced,FFG Taxable Medium,FFG Taxable Medium - 35-65,0.340000,Baseline Market,Baseline (2010–2019),Relative Threshold,0.5,On (10%),Rel Threshold 50% | TLH=10%,1028499.520000,0.028500,0.188531,0.032855,5.738200,-0.009353,-0.142100,0.151800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1016870.990000,29698.080000,0.000000,10394.330000,1234.200000
Balanced,FFG Taxable Medium,FFG Taxable Medium - 35-65,0.340000,Bull Market,Bull (2023–2024),Absolute Threshold,0.05,Off,Abs Threshold 5% | No TLH,989445.400000,-0.010555,-0.054183,0.074690,-0.725400,-0.034079,-1.282600,4.120000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,989308.070000,-9356.040000,0.000000,-1050.000000,1187.330000
Balanced,FFG Taxable Medium,FFG Taxable Medium - 35-65,0.340000,Bull Market,Bull (2023–2024),Absolute Threshold,0.1,Off,Abs Threshold 10% | No TLH,989445.400000,-0.010555,-0.054183,0.074690,-0.725400,-0.034079,-1.282600,4.120000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,989308.070000,-9356.040000,0.000000,-1050.000000,1187.330000
Balanced,FFG Taxable Medium,FFG Taxable Medium - 35-65,0.340000,Bull Market,Bull (2023–2024),Absolute Threshold,0.2,Off,Abs Threshold 20% | No TLH,989445.400000,-0.010555,-0.054183,0.074690,-0.725400,-0.034079,-1.282600,4.120000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,989308.070000,-9356.040000,0.000000,-1050.000000,1187.330000
Balanced,FFG Taxable Medium,FFG Taxable Medium - 35-65,0.340000,Bull Market,Bull (2023–2024),Absolute Threshold,0.05,On (10%),Abs Threshold 5% | TLH=10%,989445.400000,-0.010555,-0.054183,0.074690,-0.725400,-0.034079,-1.282600,4.120000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,989308.070000,-9356.040000,0.000000,-1050.000000,1187.330000
Balanced,FFG Taxable Medium,FFG Taxable Medium - 35-65,0.340000,Bull Market,Bull (2023–2024),Absolute Threshold,0.1,On (10%),Abs Threshold 10% | TLH=10%,989445.400000,-0.010555,-0.054183,0.074690,-0.725400,-0.034079,-1.282600,4.120000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,989308.070000,-9356.040000,0.000000,-1050.000000,1187.330000
Balanced,FFG Taxable Medium,FFG Taxable Medium - 35-65,0.340000,Bull Market,Bull (2023–2024),Absolute Threshold,0.2,On (10%),Abs Threshold 20% | TLH=10%,989445.400000,-0.010555,-0.054183,0.074690,-0.725400,-0.034079,-1.282600,4.120000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,989308.070000,-9356.040000,0.000000,-1050.000000,1187.330000
Balanced,FFG Taxable Medium,FFG Taxable Medium - 35-65,0.340000,Bull Market,Bull (2023–2024),Calendar,Monthly,Off,Monthly Rebal | No TLH,989413.750000,-0.010586,-0.054342,0.074267,-0.731700,-0.033889,-1.252500,4.023300,0.000000,0.000000,185.974369,21.820000,0.000000,21.818465,0,1238.950000,,0.000000,0.000000,989462.210000,-9692.680000,0.000000,-1235.970000,1187.520000
Balanced,FFG Taxable Medium,FFG Taxable Medium - 35-65,0.340000,Bull Market,Bull (2023–2024),Calendar,Quarterly,Off,Quarterly Rebal | No TLH,989445.400000,-0.010555,-0.054183,0.074690,-0.725400,-0.034079,-1.282600,4.120000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,989308.070000,-9356.040000,0.000000,-1050.000000,1187.330000
Balanced,FFG Taxable Medium,FFG Taxable Medium - 35-65,0.340000,Bull Market,Bull (2023–2024),Calendar,Yearly,Off,Yearly Rebal | No TLH,989445.400000,-0.010555,-0.054183,0.074690,-0.725400,-0.034079,-1.282600,4.120000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,989308.070000,-9356.040000,0.000000,-1050.000000,1187.330000
Balanced,FFG Taxable Medium,FFG Taxable Medium - 35-65,0.340000,Bull Market,Bull (2023–2024),Calendar,Monthly,On (10%),Monthly Rebal | TLH=10%,989413.750000,-0.010586,-0.054342,0.074267,-0.731700,-0.033889,-1.252500,4.023300,0.000000,0.000000,185.974369,21.820000,0.000000,21.818465,0,1238.950000,0.000000,0.000000,0.000000,989462.210000,-9692.680000,0.000000,-1235.970000,1187.520000
Balanced,FFG Taxable Medium,FFG Taxable Medium - 35-65,0.340000,Bull Market,Bull (2023–2024),Calendar,Quarterly,On (10%),Quarterly Rebal | TLH=10%,989445.400000,-0.010555,-0.054183,0.074690,-0.725400,-0.034079,-1.282600,4.120000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,989308.070000,-9356.040000,0.000000,-1050.000000,1187.330000
Balanced,FFG Taxable Medium,FFG Taxable Medium - 35-65,0.340000,Bull Market,Bull (2023–2024),Calendar,Yearly,On (10%),Yearly Rebal | TLH=10%,989445.400000,-0.010555,-0.054183,0.074690,-0.725400,-0.034079,-1.282600,4.120000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,989308.070000,-9356.040000,0.000000,-1050.000000,1187.330000
Balanced,FFG Taxable Medium,FFG Taxable Medium - 35-65,0.340000,Bull Market,Bull (2023–2024),Relative Threshold,0.25,Off,Rel Threshold 25% | No TLH,989445.400000,-0.010555,-0.054183,0.074690,-0.725400,-0.034079,-1.282600,4.120000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,989308.070000,-9356.040000,0.000000,-1050.000000,1187.330000
Balanced,FFG Taxable Medium,FFG Taxable Medium - 35-65,0.340000,Bull Market,Bull (2023–2024),Relative Threshold,0.5,Off,Rel Threshold 50% | No TLH,989445.400000,-0.010555,-0.054183,0.074690,-0.725400,-0.034079,-1.282600,4.120000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,989308.070000,-9356.040000,0.000000,-1050.000000,1187.330000
Balanced,FFG Taxable Medium,FFG Taxable Medium - 35-65,0.340000,Bull Market,Bull (2023–2024),Relative Threshold,0.25,On (10%),Rel Threshold 25% | TLH=10%,989445.400000,-0.010555,-0.054183,0.074690,-0.725400,-0.034079,-1.282600,4.120000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,989308.070000,-9356.040000,0.000000,-1050.000000,1187.330000
Balanced,FFG Taxable Medium,FFG Taxable Medium - 35-65,0.340000,Bull Market,Bull (2023–2024),Relative Threshold,0.5,On (10%),Rel Threshold 50% | TLH=10%,989445.400000,-0.010555,-0.054183,0.074690,-0.725400,-0.034079,-1.282600,4.120000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,989308.070000,-9356.040000,0.000000,-1050.000000,1187.330000
Balanced,FFG Taxable Medium,FFG Taxable Medium - 35-65,0.340000,Past 5 Years,Past 5Y (2021–2025),Absolute Threshold,0.05,Off,Abs Threshold 5% | No TLH,1085369.070000,0.085369,0.071731,0.093053,0.770900,-0.107492,0.464000,12.394400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1066753.100000,0.000000,86567.640000,17313.530000,1302.440000
Balanced,FFG Taxable Medium,FFG Taxable Medium - 35-65,0.340000,Past 5 Years,Past 5Y (2021–2025),Absolute Threshold,0.1,Off,Abs Threshold 10% | No TLH,1085369.070000,0.085369,0.071731,0.093053,0.770900,-0.107492,0.464000,12.394400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1066753.100000,0.000000,86567.640000,17313.530000,1302.440000
Balanced,FFG Taxable Medium,FFG Taxable Medium - 35-65,0.340000,Past 5 Years,Past 5Y (2021–2025),Absolute Threshold,0.2,Off,Abs Threshold 20% | No TLH,1085369.070000,0.085369,0.071731,0.093053,0.770900,-0.107492,0.464000,12.394400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1066753.100000,0.000000,86567.640000,17313.530000,1302.440000
Balanced,FFG Taxable Medium,FFG Taxable Medium - 35-65,0.340000,Past 5 Years,Past 5Y (2021–2025),Absolute Threshold,0.05,On (10%),Abs Threshold 5% | TLH=10%,1085047.420000,0.085047,0.071462,0.093532,0.764000,-0.109006,0.423800,12.483600,0.004237,-0.320100,-1050.000000,65308.060000,65308.063619,0.000000,9,2312.140000,-321.650775,0.000000,0.000000,1053482.170000,144991.690000,6625.940000,30264.460000,1300.800000
Balanced,FFG Taxable Medium,FFG Taxable Medium - 35-65,0.340000,Past 5 Years,Past 5Y (2021–2025),Absolute Threshold,0.1,On (10%),Abs Threshold 10% | TLH=10%,1085047.420000,0.085047,0.071462,0.093532,0.764000,-0.109006,0.423800,12.483600,0.004237,-0.320100,-1050.000000,65308.060000,65308.063619,0.000000,9,2312.140000,-321.650775,0.000000,0.000000,1053482.170000,144991.690000,6625.940000,30264.460000,1300.800000
